Area,Bedrooms,Bathrooms,Floors,YearBuilt,Price,Location_Downtown,Location_Rural,Location_Suburban,Location_Urban,Condition_Excellent,Condition_Fair,Condition_Good,Condition_Poor,Cluster
1417,3,2,1,1991,690537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3674,4,4,3,1969,652288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2741,5,1,1,2022,364942,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
589,5,2,3,1919,515992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2209,1,4,1,1904,987126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2669,3,4,3,1922,194608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4738,2,3,1,1908,186772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3541,2,4,2,1957,744199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
605,3,2,1,1958,846680,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1386,2,1,3,1992,95291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
927,1,3,1,1979,919061,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2395,1,4,2,1953,265963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
816,3,4,1,1945,175612,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1134,2,4,3,1921,591465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2425,1,2,3,1963,462699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2556,1,3,2,1907,93815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3644,4,2,3,2022,874965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2770,4,3,1,1919,836458,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1939,1,1,1,1950,154997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1052,3,2,1,1977,110611,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1215,5,2,3,1938,661530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4411,5,1,1,1936,467876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2213,1,3,1,1949,760463,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3889,1,4,1,1933,417057,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1607,1,1,2,1974,92082,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4706,3,4,3,2017,197330,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
750,4,4,3,2003,677901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2930,1,1,3,1932,934747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2554,1,3,2,1930,926122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
958,2,4,3,2022,145220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
707,3,1,2,1953,589677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1399,1,2,2,1943,141860,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3961,2,2,3,1933,733045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3885,5,2,1,2013,502436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
521,1,1,1,1970,994699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
909,1,2,3,2021,71797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1394,2,4,3,2012,948407,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1014,3,2,2,2017,933601,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4609,1,2,3,1961,820227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2634,5,4,2,1922,640620,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4095,1,2,3,1945,810943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3456,5,4,1,1955,274997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2060,4,2,1,1906,506123,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1766,4,4,3,2017,450404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2669,5,2,2,1988,335840,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4138,3,4,1,1960,52024,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1249,1,1,2,1902,479201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3927,1,4,3,2022,711944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2427,4,2,3,1937,403142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4304,5,2,1,1983,208116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4202,1,3,3,1933,831627,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2856,1,4,1,2012,317429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2835,3,1,2,1943,506331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
806,2,4,1,2007,843802,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4165,4,4,1,1929,67903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2489,4,1,2,1916,737859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1161,2,4,1,1958,934336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
811,1,1,1,1909,859427,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3420,3,1,3,1998,417304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1582,3,4,2,1983,478416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3471,4,4,1,1917,662665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1254,3,2,2,1944,251474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4630,2,2,2,2007,456782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
852,1,3,1,1990,874254,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1402,2,3,3,1958,419556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4388,5,4,2,1961,887654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
658,4,1,1,1958,930520,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2477,3,3,2,1948,543301,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1456,5,4,3,1999,402594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2571,3,3,3,1962,493884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
903,1,1,3,1986,683654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3279,1,4,1,1931,422222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1887,1,1,1,1909,638141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3953,3,4,3,1910,235715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1455,5,3,1,2001,960226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2212,1,2,3,1969,203405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1773,5,3,1,2022,459174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4311,3,3,3,2004,626730,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3125,5,2,2,1961,464170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2882,3,2,3,1946,280755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1941,3,4,3,1933,583963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3479,4,4,1,1999,139590,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2297,3,1,1,2000,420714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4890,3,1,1,1916,343805,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4509,2,3,1,2003,638577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1894,1,2,1,2003,67184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4781,4,1,1,1953,884395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1769,4,3,2,1975,731182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4214,4,2,3,1984,505519,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1029,2,4,3,1939,257537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4123,3,3,3,1918,841699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3458,1,4,2,1966,233719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3414,5,1,3,1981,899246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4091,3,1,2,1952,872457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2647,2,2,2,2014,171246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3869,3,3,2,1963,389749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1439,3,4,3,1982,706341,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1025,2,2,2,1946,879868,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
501,4,1,3,1905,723832,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
874,4,1,3,1915,200408,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2840,1,3,1,1971,730947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4505,1,4,1,2011,913624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3552,4,3,2,1917,287439,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2865,5,4,2,1951,957023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2025,3,4,3,1947,396655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4976,5,3,2,1942,583953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2146,3,2,2,1938,732457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
513,4,3,3,1948,927709,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2778,1,3,2,2012,626762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3655,1,1,2,1911,777333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
629,5,1,3,2008,468401,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4314,1,3,3,1909,125911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3716,4,3,1,1970,142643,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3438,5,1,3,2009,866916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4428,3,4,1,1954,309383,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2540,1,3,2,1900,413309,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
527,2,2,3,1948,226682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2613,1,2,3,1935,756167,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1752,3,2,3,1920,862267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4856,5,3,2,1936,800639,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2546,3,4,1,2015,146453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4523,2,4,2,1923,628078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4896,4,1,2,1954,782320,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3874,1,3,3,1924,846075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3966,5,4,1,1906,387990,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3581,4,3,2,2005,462167,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4278,3,1,3,1980,535320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1129,5,1,2,1992,458449,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
769,4,1,2,1993,587488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3139,5,2,3,1970,626563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2493,2,3,3,1996,519284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3391,2,1,1,1970,925433,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3932,1,3,2,2021,726651,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1780,1,2,3,1923,354592,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2860,2,2,3,1910,998084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1075,5,1,1,1972,665973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1807,2,1,1,1911,464562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3692,1,4,3,1934,847051,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3678,2,3,1,1962,679742,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3234,2,1,3,1967,576054,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2712,5,4,2,1999,839981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2852,4,3,1,1991,724053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4068,1,1,2,1956,505235,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2155,5,4,2,1912,540674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2079,2,4,2,1922,830644,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2703,2,3,3,1982,944370,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1890,4,4,2,2005,964105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2242,1,3,2,2000,543496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2425,1,3,2,1938,884760,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1119,3,3,3,1987,520917,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1774,1,2,2,1979,270172,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1456,4,4,2,1996,75301,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2439,3,3,1,1911,619051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4453,3,1,3,1933,201837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2881,2,2,2,1970,881219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1468,2,2,1,1974,957107,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1816,1,4,3,1930,57425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1543,3,3,3,1992,325001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
781,2,4,3,1961,233843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3344,4,2,3,1912,405143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1558,2,3,3,1930,465660,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4793,2,1,3,1901,833849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3032,3,3,2,2002,615745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4328,3,2,2,1914,545496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1508,5,1,2,1956,785101,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1729,4,3,2,1974,443920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1535,3,1,1,1933,579740,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
775,1,1,2,2002,161153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3240,4,2,3,1967,875294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2789,4,1,2,1974,242543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1739,3,4,2,1928,529274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
625,4,2,3,1965,330444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4565,3,4,2,1915,977070,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4812,2,1,2,1938,450717,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4368,5,4,2,1976,51845,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1708,2,3,1,1936,169342,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3749,3,1,2,1980,875613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1418,3,3,3,1920,500479,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4423,2,4,3,1943,811654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4903,1,3,2,2023,813292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2469,1,1,2,1918,768398,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3293,1,3,2,1970,298850,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1391,3,4,3,2001,788650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4970,4,4,3,1907,297688,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2533,3,4,1,1976,608692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1864,4,1,1,2000,596852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
628,2,4,1,1965,672186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1514,5,1,3,1940,330371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2299,4,3,1,1974,570919,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2018,1,4,2,1987,145259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4681,3,3,2,1969,174451,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1698,2,2,3,1960,490691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4373,1,3,1,1925,67215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2974,2,2,2,1970,180577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3985,5,3,3,2020,832680,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4549,3,1,1,2002,121074,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4219,3,3,2,1982,989203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
802,5,1,1,1969,682909,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4452,3,1,3,2006,979958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1486,4,4,1,1928,753577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2363,2,1,3,2006,156759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4940,1,2,1,2002,178471,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3572,5,4,2,1965,858143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3624,4,4,3,1918,458275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1827,1,3,3,1967,622686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2908,1,1,3,1957,837718,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4173,5,1,1,1969,215369,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3791,4,2,1,2012,682592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4533,1,3,2,1956,154959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1203,1,3,3,1936,289317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1074,4,4,3,1960,731845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3732,3,4,1,1991,372111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3132,1,4,1,1929,934235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4328,2,2,2,1970,179745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3730,4,2,2,1972,104583,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
988,1,4,1,1924,698365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1847,5,3,3,1996,494846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4181,2,2,2,1964,161359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3673,1,3,1,2014,601374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2167,2,3,1,1905,721844,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2137,2,1,3,1917,773983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4614,3,4,1,1909,678420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4053,2,1,1,1991,565329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1500,3,4,2,1910,109263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1350,4,4,1,1996,724035,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1888,3,3,1,1964,956587,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4212,5,4,2,1976,110664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1867,1,3,3,2000,467896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1321,4,3,3,1983,984581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
954,4,4,2,1964,956906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2124,5,3,2,1951,389112,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3272,3,3,3,1966,970995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4226,1,3,3,1981,751486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3647,3,2,3,2004,817018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4589,2,3,3,1977,446608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2690,3,2,3,1930,505473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1416,4,2,2,1990,117804,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4486,1,3,1,1916,874832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3375,3,3,3,1954,479767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1940,1,2,3,2009,864520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4900,1,2,1,1992,261087,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1235,2,3,1,1935,992969,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4068,2,3,1,2000,491371,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3838,4,4,1,1925,137893,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3515,5,2,1,1952,842401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3389,1,2,1,1916,58981,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1461,5,4,2,1985,464248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3489,4,2,1,1924,366235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4348,1,1,1,1901,157154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1526,1,2,2,2018,336552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4365,5,4,1,1985,729601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3363,3,1,3,1904,884372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3001,2,3,3,1903,526154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2447,3,4,1,1935,756465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1677,5,4,2,1905,242122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
511,2,3,3,2015,53657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4899,3,4,2,1920,857662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3864,2,2,3,1976,986184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3522,1,3,1,2017,263766,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3871,3,4,2,2000,659019,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3330,2,3,2,2018,223412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
542,2,3,2,1988,741310,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1443,2,3,3,1925,713227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2890,3,1,3,1954,783902,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3045,4,4,3,1938,54329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2911,3,1,1,1983,348009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1504,5,4,3,1932,772300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
520,3,2,1,1913,569897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
906,2,2,2,1955,87869,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1514,1,2,2,1999,247977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4931,3,4,1,1980,956617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2338,3,3,3,1920,548185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3688,2,3,1,1945,133984,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1214,1,1,2,1915,961604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4646,1,1,2,2009,151069,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4354,5,2,1,1915,298577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4919,3,1,3,2019,926143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
640,1,4,3,1983,378396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1463,1,4,1,1928,391530,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
872,4,1,1,1991,168728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4135,4,1,3,1907,573846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3041,1,1,2,1987,969215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4110,5,1,1,1902,75801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2192,1,2,3,1988,792647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
